created_at,id,text,retweet_count,favorite_count
Tue Oct 20 12:09:02 +0000 2020,1318524626742423554,"Funcionários da Petrobras levaram R$ 12 milhões em propina, diz Lava Jato https://t.co/rkaKuezAq7",0,0
Tue Oct 20 12:07:32 +0000 2020,1318524247229288448,"📊 AGENDA DE BALANÇOS (20/10)

Depois do fechamento:
🏭 #ROMI3 
🍃 #NEOE3
🛢️ #PETR4 (Relatório de produção do 3T)

A cobertura completa no @tradersclubbr! https://t.co/o0b2naCFEy",0,3
Tue Oct 20 12:07:10 +0000 2020,1318524155722018816,"As in­ves­ti­ga­ções são um des­do­bra­mento de co­la­bo­ra­ções pre­mi­adas de in­ves­ti­gados na 57ª fase da Lava Jato, de­sen­ca­deada em de­zembro de 2018.

LAVA JATO, consegue ler biografado ?  https://t.co/GngLUDx6HC",4,17
Tue Oct 20 12:07:09 +0000 2020,1318524152475680769,Lava Jato: 77ª fase investiga propina em operações internacionais de diesel e querosene de avião pela Petrobras | Paraná | G1 https://t.co/LS4jvzHJr8,0,0
Tue Oct 20 12:06:14 +0000 2020,1318523923278028801,Lava Jato: 77ª fase investiga propina em operações internacionais de diesel e querosene de avião pela Petrobras | Paraná | G1 https://t.co/YqKJKuwUNv,0,0
Tue Oct 20 12:06:12 +0000 2020,1318523912339283973,Lava Jato faz operação contra ex-executivos da Petrobrás por propinas e venda de informações privilegiadas https://t.co/lvSVJxaoyr,2,16
Tue Oct 20 12:05:31 +0000 2020,1318523739353526278,"Nova fase da Lava Jato apura suposta fraude em venda de combustíveis na Petrobras
https://t.co/ULcx43TIrL",1,1
Tue Oct 20 12:05:17 +0000 2020,1318523682302681089,"Mas a Operação Lava Jato não tinha acabado?
Vem ver aqui @VemPraRua_br 
https://t.co/bVQGbsncra",6,35
Tue Oct 20 12:05:11 +0000 2020,1318523657749188610,Lava Jato: Funcionários da Petrobras levaram R$ 12 milhões em propina - Notícias - R7 Brasil https://t.co/9fIoMytunY #R7 via @portalr7,0,0
Tue Oct 20 12:04:53 +0000 2020,1318523582381723648,"Na 77ª fase da Lava Jato, MPF investiga esquema de corrupção no comércio internacional de diesel e querosene de aviação. Evidências indicam que, de 2005 a 2015, grupo de funcionários da Petrobras recebeu R$ 12 milhões para beneficiar empresa estrangeira. https://t.co/WRPOyl4aDK",0,2
Tue Oct 20 12:04:42 +0000 2020,1318523536219213827,"O IQ de #PETR4 está ""liberando ela"" para uma alta. Mas eu só vejo o trigger da vacina ou o resultado da PETROBRAS. Fato é que não estão vendendo calls. Pode ser por causa do preço, que está ridiculamente baixo também.",1,11
Tue Oct 20 12:04:40 +0000 2020,1318523527973261312,"Po­lícia Fe­deral cumpre man­dados por fraudes na Pe­tro­bras.
As fraudes ocor­riam em ne­go­ci­a­ções de óleos com­bus­tí­veis e de­ri­vados de pe­tróleo entre a em­presa bra­si­leira e com­pa­nhias es­tran­geiras. https://t.co/YPX9w16A7v",1,1
Tue Oct 20 12:03:50 +0000 2020,1318523317159104513,Que praga! https://t.co/Yx5e18Jg8g via @InfoMoney,0,2
Tue Oct 20 12:02:02 +0000 2020,1318522866304978947,Lava Jato: Polícia Federal cumpre nesta terça-feira mandados por fraudes na Petrobras. Leia mais: https://t.co/wsDBKYEzD9 https://t.co/MOCAedZ6sF,0,3
Tue Oct 20 12:01:34 +0000 2020,1318522745551020032,Saiba mais. https://t.co/jdiM3WmrhJ,0,0
Tue Oct 20 12:01:32 +0000 2020,1318522737061756928,Saiba mais. https://t.co/ExgBwLWEoZ,0,0
Tue Oct 20 12:01:06 +0000 2020,1318522628114649088,"Vamos ao IQ de #PETR4 meus amigos. A primeira faixa, K202, está com um bom volume de vendas descobertas, mas com IQ ruim de 0,73. Sentiu um pouco a pressão de ontem e já sofreu uma redução, suave ainda. Esse tipo de formação pode gerar pressão compradora. PODE.... https://t.co/pvlZpnN1Co",1,5
Tue Oct 20 12:00:00 +0000 2020,1318522354411196416,"Confira a nossa live que aconteceu ontem, dia 19 de outubro, com Rosangela Buzanelli: https://t.co/CrQNXcEpym 

#categoriapetroleira #baciadecampos #rj #nortefluminense #sndipetronf #live #petrobrás #PetrobrasFica https://t.co/YY1wnvk9R2",1,1
Tue Oct 20 11:57:17 +0000 2020,1318521670676697094,"Olha a Lava Jato aí gente...
Para os céticos, que dizem que ela acabaria, tem trabalho pra cem anos deixado pelos governos de esquerda.
https://t.co/wmZoC3oBgy",9,36
Tue Oct 20 11:55:52 +0000 2020,1318521314173472768,"Neste sábado (18), o Sindipetro Bahia esteve em Canavieiras realizando a ação do #PreçoJusto do gás de cozinha, a $40,00 reais, que faz que faz parte da campanha “A Petrobrás Fica na Bahia”.⠀ https://t.co/SZNpwshgv4",0,0
Tue Oct 20 11:55:09 +0000 2020,1318521132966907906,QUEM ERA PRESIDENTE NA ÉPOCA? QUEM? QUEM? QUEM? @DilmaOficial   Lava Jato: Funcionários da Petrobras levaram R$ 12 milhões em propina - Notícias - R7 Brasil https://t.co/VEpSlGR3HH #R7 via @portalr7,2,5
Tue Oct 20 11:54:48 +0000 2020,1318521043280158720,"Mas quem fez escuta total do Brasil, incluindo a presidência, a Petrobras e a Embraer, foram os americanos!!!!!! https://t.co/oHaz2ITW5Z",0,0
Tue Oct 20 11:53:44 +0000 2020,1318520774953717760,Lava Jato: Funcionários da Petrobras levaram R$ 12 milhões em propina - https://t.co/vJfzyHoozk https://t.co/bv2vmtZFIa,0,2
Tue Oct 20 11:53:04 +0000 2020,1318520606699171842,"Sete mandados de busca e apreensão são cumpridos pela Polícia Federal, nesta terça-feira (20), nas cidades do Rio de Janeiro e Niterói, no estado do Rio de Janeiro, na 77ª fase da Operação Lava Jato, denominada Sem Limites IV. https://t.co/SqebFcLvAz",2,4
Tue Oct 20 11:52:57 +0000 2020,1318520579427880960,"Agentes cumprem nove mandados de busca e apreensão contra práticas criminosas cometidas na antiga Diretoria de Abastecimento da Petrobras, especificamente na Gerência Executiva de Marketing e Comercialização.

#MeiaHora

https://t.co/NR6kbfsEG2",0,1
Tue Oct 20 11:52:20 +0000 2020,1318520424389632001,"Funcionários da Petrobras levaram R$ 12 milhões em propina, diz Lava Jato

https://t.co/SAVUoZ35YX https://t.co/7ImCMdBDW0",0,5
Tue Oct 20 11:52:11 +0000 2020,1318520386112393216,Funcionários da Petrobras viram alvo de operação da PF no Rio de Janeiro  https://t.co/CbueUYIjUF https://t.co/p7yDFR57xl,0,2
Tue Oct 20 11:51:44 +0000 2020,1318520272471887872,"Lava Jato: Polícia Federal cumpre mandados por fraudes na Petrobras #NilópolisOnline
Saiba mais em:
https://t.co/G3tcHqjjUs...
https://t.co/vBsVq0URoS",0,0
Tue Oct 20 11:50:12 +0000 2020,1318519886373597184,"PF cumpre sete mandados de busca em 77ª fase da Lava Jato.
Autoridades visam entender esquema de fraudes na antiga Diretoria de Abastecimento da Petrobras. #LavaJatoNaGlobo",0,2
Tue Oct 20 11:49:11 +0000 2020,1318519632387543040,"PF cumpre sete mandados de busca em 77ª fase da Lava Jato.
Autoridades visam entender esquema de fraudes na antiga Diretoria de Abastecimento da Petrobras.
https://t.co/3QZ0MeQW1Z via @portalr7",5,21
Tue Oct 20 11:49:04 +0000 2020,1318519603165859840,Passa o tempo e o nome Petrobras ainda não se desvinculou de corrupção ou problemas. Que triste https://t.co/WfK0fdLm0p,0,0
Tue Oct 20 11:48:13 +0000 2020,1318519389050802177,"Lava Jato: Funcionários da Petrobrás levaram R$ 12 milhões em propina https://t.co/TTB2I4JNVf #R7 via @portalr7 - Com o PT no comando a Petrobrás era a ""Casa da Mãe Joana"" ..... Onde se mexe se acha rolo !!! Confisca os recursos e xilindró para esses funcionários corruPTos.",0,0
Tue Oct 20 11:48:03 +0000 2020,1318519346411507714,"Lava Jato: Funcionários da Petrobras levaram R$ 12 milhões em propina.
Investigações apontam que valor teria sido movimentado de 2005 a 2015 e envolveu a compra de mais de 3,3 bilhões de litros de combustíveis.
https://t.co/1ve4zsDrnc via @portalr7",31,55
Tue Oct 20 11:48:02 +0000 2020,1318519340732481536,"Nesta terça-feira, 20, a Polícia Federal cumpre mandados por fraudes na Petrobrás.

Mais informações com a repórter Julia Kallembach.

#RádioBandeirantes #TradiçãoNoRádio https://t.co/UDhCoKPJhr",0,2
Tue Oct 20 11:47:26 +0000 2020,1318519191935344644,Lava Jato: Funcionários da Petrobras levaram R$ 12 milhões em propina - Notícias - R7 Brasil https://t.co/z0GZA7rdcF #R7 via @portalr7,1,2
Tue Oct 20 11:46:17 +0000 2020,1318518901567836161,"https://t.co/IyNwmzXd9S 

 Polícia Federal cumpre Mandados judiciais por fraudes na Petrobras! https://t.co/7wEC7At9nZ",0,0
Tue Oct 20 11:45:00 +0000 2020,1318518578350489601,Operação Sem Limites IV cumpre sete mandados de busca e apreensão https://t.co/dEOn08ok8O,5,44
Tue Oct 20 11:44:52 +0000 2020,1318518545320464384,URGENTE: Polícia Federal está neste momento cumprindo mandados contra corruptos ligados à diretoria de abastecimento da Petrobras — gestão Lula/Dilma.,0,1
Tue Oct 20 11:39:31 +0000 2020,1318517195924819970,"Lava Jato 77 faz buscas contra ex-executivos da Petrobrás por propinas e venda de informações privilegiadas da área comercial 
 https://t.co/0XyaJCao4I",1,18
Tue Oct 20 11:37:05 +0000 2020,1318516586316238848,Lava Jato: 77ª fase investiga propina em operações internacionais de diesel e querosene de avião pela Petrobras | Paraná | G1 https://t.co/9bLOEDhr6X,0,0
Tue Oct 20 11:35:46 +0000 2020,1318516253573718019,"Lava Jato: 77ª fase investiga propina e corrupção em operações internacionais de diesel e querosene de avião pela Petrobras.
 Investigação aponta que funcionários e ex-funcionários receberam cerca de R$ 12 milhões nas negociações 
https://t.co/1vdLzj9dkI",0,1
Tue Oct 20 11:34:41 +0000 2020,1318515980046422018,Lava Jato: 77ª fase investiga propina e corrupção em operações internacionais de diesel e querosene de avião pela Petrobras | Paraná | G1 https://t.co/2z5iyk50tM,0,0
Tue Oct 20 11:33:23 +0000 2020,1318515652429287426,"A Polícia Federal cumpre nesta terça-feira (20) sete mandados de busca e apreensão na 77ª fase da operação Lava Jato, sendo cinco no Rio de Janeiro e dois em Niterói. Nomeada  #investigação #petrobras #PF https://t.co/WF5nKUf7Jw https://t.co/F5cLEkxSJ4",0,0
Tue Oct 20 11:33:16 +0000 2020,1318515625401135106,"Em busca de holofote, Lava Jato faz novas buscas contra ex-executivos da Petrobras https://t.co/zVPGle6hsO",4,20
Tue Oct 20 11:31:46 +0000 2020,1318515247330844672,"E aí, governo? Petrobrás faz parte do governo? A CUrrupção parece que parou, o Sr. presidanta tem razão.
#dinheironabunda

Lava Jato: PF cumpre mandados no Rio e em Niterói em investigação de propina em operações de trading da Petrobras | Paraná | G1 https://t.co/6XiEBpbMh9",0,0
Tue Oct 20 11:31:03 +0000 2020,1318515066321342464,Nova fase da Lava Jato cumpre mandados contra Petrobras no Rio de Janeiro https://t.co/laOV5LI7PY #DiariodoPoder,4,11
Tue Oct 20 11:30:55 +0000 2020,1318515031710060544,👮🏿‍♀️🛢Operação da PF no âmbito da Lava Jato mira esquema de corrupção em operações de trading na Petrobras,1,0
Tue Oct 20 11:30:29 +0000 2020,1318514924340060160,papai quando eu tiver o carrinho vou querer ser patrocinada pela petrobras pois pra casa da minha melhor amiga que é na rua de cima da onde eu morro eu vou de carro,0,1
Tue Oct 20 11:29:36 +0000 2020,1318514704051015680,"PF volta às ruas em desdobramento da Lava Jato e tem a Petrobrás como alvo
https://t.co/ygplal8mWl",5,20
Tue Oct 20 11:28:40 +0000 2020,1318514467869757441,Via @estadao: PF faz buscas contra ex-executivos da Petrobrás no Rio e em Niterói -  https://t.co/glUphLBGS4,0,0
Tue Oct 20 11:27:42 +0000 2020,1318514223354359811,Quem disse que @jairbolsonaro iria acabar com a LAVA JATO??? https://t.co/JYrK3hnxja,1,3
Tue Oct 20 11:27:11 +0000 2020,1318514093360283648,Lava Jato 77 faz buscas contra ex-executivos da Petrobrás por propinas e venda de informações privilegi@estadao:  https://t.co/Ke9hx5ycNi E AI BANDO DE LADROES  ISSO E O QUE A ESQUERDA FEZ PARE COM NARRATIVA CRIMINOSA @senadorhumberto  @jandira_feghali  @gleisi @DeputadoFederal,0,0
Tue Oct 20 11:26:31 +0000 2020,1318513926330613763,77º Operação da Lava Jato deflagrada fraudes em antiga Diretoria da Petrobras. https://t.co/YDH3LLjaaA,0,0
Tue Oct 20 11:25:00 +0000 2020,1318513544443383809,"Em nova fase da Lava Jato, PF cumpre mandados no RJ

https://t.co/BBT5hqiz2a #Destaque #OperacaoLavaJato #Petrobras #PoliciaFederal",0,0
Tue Oct 20 11:24:37 +0000 2020,1318513450184736769,"Lava Jato: PF investiga propina e corrupção na venda internacional de diesel e querosene de avião pela Petrobras

- Mais notícias no #RedeTVNews, às 19h30
https://t.co/ej3aNGzc1d",3,29
Tue Oct 20 11:24:29 +0000 2020,1318513414403227651,Lava Jato: Polícia Federal cumpre mandados por fraudes na Petrobras no Rio e Niterói https://t.co/osELyrMuUV via @costazulfm,0,0
Tue Oct 20 11:23:01 +0000 2020,1318513046789251073,"E a Lava Jato volta à sede da Petrobras, o berço. Delatores entregam esquema de falsos contratos e propinas a funcionários e políticos na Diretoria de Abastecimento em contratos nos governos anteriores",0,0
Tue Oct 20 11:21:04 +0000 2020,1318512556131143680,"#InformeFenae | @CorreiosBR o @bndes
 e a @petrobras colocaram suas ações no mercado. #Fenae  #CongressoemFoco
https://t.co/eJ04PN1sjL",2,7
Tue Oct 20 11:21:01 +0000 2020,1318512541815943174,"Em nova fase da Lava Jato, PF cumpre mandados no RJ

https://t.co/VU0eppUWdz #Destaque #OperacaoLavaJato #Petrobras #PoliciaFederal",1,2
Tue Oct 20 11:19:53 +0000 2020,1318512255214956550,"A @policiafederal cumpre hoje 7 mandados por fraudes na Petrobras na 77ª fase da operação Lava Jato, no Rio de Janeiro e em Niterói ➡️https://t.co/LuwNBtzrCC

📷Marcelo Camargo/Agência Brasil© https://t.co/ojjYUrJOXd",2,11
Tue Oct 20 11:19:03 +0000 2020,1318512047118798849,"#operação  #SemLimites IV
Lava Jato: Polícia Federal cumpre mandados por fraudes na Petrobras

Federal no Rio💋

Delícia!!!

Bora pq a lavajato não acabou. 
Bom dia bebês 

https://t.co/BZrY3keHL4",17,68
Tue Oct 20 11:15:46 +0000 2020,1318511220912250880,Lava Jato 77 faz buscas contra ex-executivos da Petrobrás por propinas e venda de informações privilegiadas da área comercial https://t.co/wvyWE9cAnk,0,1
Tue Oct 20 11:14:41 +0000 2020,1318510948538290177,"Lava Jato: @policiafederal investiga propina em operações de trading da Petrobras

Os agentes cumprem nove mandados de busca e apreensão, expedidos pela 13ª Vara Federal de Curitiba, no Rio de Janeiro e em Niterói #Metrópoles https://t.co/RQ5kKTGolO",3,26
Tue Oct 20 11:14:22 +0000 2020,1318510870725562368,"Mandados são cumpridos no Rio e em Niterói, e os alvos são ligados à diretoria de Abastecimento da Petrobras. As investigações são desdobramentos de outras três fases da Lava Jato que apuraram pagamento de propina.
#NoArNaCBN #CBNRio #CBNmaisCarioca

https://t.co/MKyznjY8NG",0,10
Tue Oct 20 11:13:50 +0000 2020,1318510735534837765,Lava Jato: Polícia Federal cumpre mandados por fraudes na Petrobras. Polícia Federal disse que as fraudes ocorriam em negociações de óleos combustíveis e derivados de petróleo entre a Petrobras e companhias estrangeiras. https://t.co/vR9f4WSxNC,33,99
Tue Oct 20 11:12:15 +0000 2020,1318510336803299329,Seis agentes públicos participavam do esquema ilegal https://t.co/Vutl39cHTE,0,0
Tue Oct 20 11:12:02 +0000 2020,1318510279525892096,Lava Jato faz buscas contra ex-executivos da Petrobrás em nova fase da operação https://t.co/Womun5oWtj,1,6
Tue Oct 20 11:10:46 +0000 2020,1318509961836699648,⁦@petrobras⁩ relança licitação para novo FPSO do campo de Jubarte | epbr https://t.co/EfMmox8ViM,1,3
Tue Oct 20 11:10:34 +0000 2020,1318509913602199554,"Petrobras é alvo de nova fase da Lava-Jato por venda de informação privilegiada
https://t.co/vfyMC4hYVx",0,9
Tue Oct 20 11:09:06 +0000 2020,1318509544646074370,Lava Jato 77 faz buscas contra ex-executivos da Petrobrás por propinas e venda de informações privilegiadas da área comercial https://t.co/OiIm5E5mGp,0,1
Tue Oct 20 11:06:44 +0000 2020,1318508949411332099,"Petrobras abre nova licitação para contratação FPSO de Jubarte, na Bacia de Campos via @@clickpetroleoeg https://t.co/ZmpwIu5cmj",0,0
Tue Oct 20 11:06:04 +0000 2020,1318508779055554560,"Lava Jato: 77ª fase investiga pagamento de propina em operações de trading na Petrobras
https://t.co/CHitbOmo3w",2,0
Tue Oct 20 11:05:40 +0000 2020,1318508680552370177,"#PETR4 - Petrobras divulga relatório de produção e vendas do 3T, após o fechamento dos mercados. Mesmo com a pandemia, a estatal foi rápida em retomar a produção de petróleo em águas profundas no 2T, mas os ganhos de volume serão limitados no 3T, segundo previsão da Bloomberg.",1,16
Tue Oct 20 11:04:32 +0000 2020,1318508395880742913,"https://t.co/IyNwmzXd9S 

 Polícia Federal cumpre Mandados judiciais por fraudes na Petrobras! https://t.co/7wEC7At9nZ",0,0
Tue Oct 20 11:04:22 +0000 2020,1318508350028488704,Lava Jato 77 faz buscas contra ex-executivos da Petrobrás por propinas e venda de informações - https://t.co/qyMhRJZ5Vp https://t.co/xRCIjefs8H,0,0
Tue Oct 20 11:04:15 +0000 2020,1318508322417483778,"Lava Jato faz operação contra ex-executivos da Petrobrás por propinas e venda de informações privilegiadas

https://t.co/hBPF56YppX",59,215
Tue Oct 20 11:00:38 +0000 2020,1318507410512896000,"Em nova fase da Lava Jato que apura irregularidades na Petrobras, PF cumpre mandados no RJ https://t.co/JxIkSo8OuF",95,496
Tue Oct 20 10:56:43 +0000 2020,1318506427170906113,"PF cumpre sete mandados de busca, em 77ª fase da Lava Jato. São cinco no RJ e dois em Niterói (RJ) com o objetivo de aprofundar as investigações sobre práticas criminosas que teriam acontecido na antiga Diretoria de Abastecimento da Petrobras https://t.co/3QZ0MeQW1Z via @portalr7",24,58
Tue Oct 20 10:56:42 +0000 2020,1318506421877694464,Policia Federal na casa de um vizinho ex funcionário da Petrobras. Jamais imaginei aquela família metida em rolo. Niterói RJ. Bairro Fonseca.,0,2
Tue Oct 20 10:56:11 +0000 2020,1318506290851860480,E deixamos a Petrobras pra quadrilha do Lula saquear. Ladrao mentiroso. https://t.co/Ik3gfMJhPP,0,0
Tue Oct 20 10:54:56 +0000 2020,1318505979680534529,Nova fase da Lava Jato mira suspeitas em operações de trading na Petrobras https://t.co/6VfcfVHO4b,5,19
Tue Oct 20 10:53:47 +0000 2020,1318505687668953088,Nova fase da Lava Jato mira suspeitas em operações de trading na Petrobras https://t.co/KOpWUgZfX5,2,23
Tue Oct 20 10:50:53 +0000 2020,1318504959579742210,Os ataques à Petrobras são uma tática da Rede Globo para manipular os avanços da democracia! #DesculpasDoPT,0,0
Tue Oct 20 10:50:11 +0000 2020,1318504784807288832,"Fazendo meu dia mais feliz! Por mim, tinha PF nas ruas todo santo dia. 👏🏼

Lava Jato: PF cumpre mandados no Rio e em Niterói em investigação de propina em operações de trading da Petrobras https://t.co/CTuumbAoJI",3,16
Tue Oct 20 10:49:38 +0000 2020,1318504643966754816,"BOM DIA! 

📈 Bolsas mundiais em alta
🇺🇸 Resultados 3T20 de UBS, Netflix, Lockheed Martin, Snap
🇧🇷 Resultados 3T20 de #NEOE3 #ROMI3 
🇧🇷 18h #PETR4 prévia trimestral de produção de óleo e gás 
📈 BTG inicia cobertura da #PETZ3 com compra e preço-alvo em R$20 

Bons negócios!",0,1
